x_m,y_m,heading,theta_rad,kappa_1pm,v_mps,ld_m
11.7668214,-53.7479177,1.2878168,1.2878168,0.0000721,8.4999674,1.274995
11.8226566,-53.5559010,1.2883665,1.2883665,0.0027030,8.4999674,1.274995
11.8783861,-53.3638541,1.2895441,1.2895441,0.0058401,8.4999674,1.274995
11.9338894,-53.1717417,1.2914579,1.2914579,0.0095235,8.4999674,1.274995
11.9890246,-52.9795246,1.2942169,1.2942169,0.0137411,8.4999674,1.274995
12.0436295,-52.7871553,1.2979384,1.2979384,0.0186017,8.4999675,1.274995
12.0975181,-52.5945842,1.3026846,1.3026846,0.0237139,8.4999676,1.274995
12.1504856,-52.4017832,1.3085196,1.3085196,0.0290390,8.4999678,1.274995
12.2023262,-52.2086802,1.3157356,1.3157356,0.0361099,8.4999682,1.274995
12.2527793,-52.0151803,1.3244475,1.3244475,0.0435470,8.4999688,1.274995
12.3015464,-51.8212416,1.3346899,1.3346899,0.0512056,8.4999696,1.274995
12.3483238,-51.6268169,1.3465252,1.3465252,0.0591938,8.4999706,1.274996
12.3927974,-51.4318500,1.3599588,1.3599588,0.0671883,8.4999716,1.274996
12.4346480,-51.2363031,1.3749404,1.3749404,0.0749354,8.4999724,1.274996
12.4735646,-51.0401502,1.3913886,1.3913886,0.0822722,8.4999727,1.274996
12.5092499,-50.8433827,1.4091857,1.4091857,0.0890206,8.4999723,1.274996
12.5414280,-50.6460104,1.4281932,1.4281932,0.0950746,8.4999710,1.274996
12.5698491,-50.4480612,1.4482620,1.4482620,0.1003848,8.4999688,1.274995
12.5942922,-50.2495810,1.4692430,1.4692430,0.1049550,8.4999659,1.274995
12.6145659,-50.0506318,1.4909975,1.4909975,0.1088271,8.4999626,1.274994
12.6305070,-49.8512898,1.5133969,1.5133969,0.1120653,8.4999595,1.274994
12.6419792,-49.6516432,1.5363292,1.5363292,0.1147369,8.4999570,1.274994
12.6488703,-49.4517901,1.5596947,1.5596947,0.1169168,8.4999558,1.274993
12.6510902,-49.2518364,1.5834135,1.5834135,0.1187002,8.4999553,1.274993
12.6485672,-49.0518819,1.6074170,1.6074170,0.1201013,8.4999549,1.274993
12.6412455,-48.8520379,1.6316400,1.6316400,0.1211757,8.4999549,1.274993
12.6290853,-48.6524248,1.6560276,1.6560276,0.1219782,8.4999557,1.274993
12.6120608,-48.4531639,1.6805317,1.6805317,0.1225416,8.4999599,1.274994
12.5901589,-48.2543774,1.7051077,1.7051077,0.1228942,8.4999754,1.274996
12.5633786,-48.0561881,1.7297171,1.7297171,0.1230504,8.4999893,1.274998
12.5317296,-47.8587180,1.7543277,1.7543277,0.1230496,8.4999757,1.274996
12.4952311,-47.6620880,1.7789091,1.7789091,0.1229068,8.4999467,1.274992
12.4539112,-47.4664170,1.8034249,1.8034249,0.1225778,8.4999292,1.274989
12.4078076,-47.2718195,1.8278459,1.8278459,0.1221259,8.4999315,1.274990
12.3569676,-47.0784121,1.8520695,1.8520695,0.1211860,8.4999456,1.274992
12.3014562,-46.8862868,1.8758865,1.8758865,0.1188828,8.4999602,1.274994
12.2413672,-46.6954810,1.8999142,1.8999142,0.1199264,8.4999684,1.274995
12.1767010,-46.5061436,1.9246092,1.9246092,0.1234033,8.4999679,1.274995
12.1073861,-46.3184791,1.9496877,1.9496877,0.1253208,8.4999594,1.274994
12.0333977,-46.1326383,1.9749689,1.9749689,0.1264302,8.4999454,1.274992
11.9547634,-45.9487932,2.0001648,2.0001648,0.1261812,8.4999312,1.274990
11.8715871,-45.7671288,2.0248303,2.0248303,0.1238010,8.4999235,1.274989
11.7840069,-45.5876759,2.0483670,2.0483670,0.1181509,8.4999265,1.274989
11.6918383,-45.4095816,2.0698197,2.0698197,0.1076124,8.4999344,1.274990
11.5960715,-45.2338740,2.0879515,2.0879515,0.0912790,8.4999331,1.274990
11.4975025,-45.0605782,2.1018056,2.1018056,0.0693610,8.4999224,1.274988
11.3961628,-44.8880186,2.1116559,2.1116559,0.0488902,8.4999080,1.274986
11.2933501,-44.7168349,2.1200263,2.1200263,0.0294726,8.4998955,1.274984
11.1895347,-44.5472147,2.1371368,2.1371368,0.0902919,8.4998904,1.274984
11.0823841,-44.3786906,2.1596501,2.1596501,0.1111817,8.4998941,1.274984
10.9707698,-44.2115775,2.1854854,2.1854854,0.1304152,8.4999046,1.274986
10.8554914,-44.0482755,2.2135182,2.2135182,0.1411223,8.4999177,1.274988
10.7357254,-43.8883280,2.2422750,2.2422750,0.1443472,8.4999284,1.274989
10.6112561,-43.7316966,2.2709095,2.2709095,0.1434781,8.4999341,1.274990
10.4822948,-43.5786235,2.2989185,2.2989185,0.1403368,8.4999344,1.274990
10.3490985,-43.4292235,2.3260140,2.3260140,0.1359125,8.4999311,1.274990
10.2120497,-43.2836422,2.3520619,2.3520619,0.1306055,8.4999288,1.274989
10.0712476,-43.1416715,2.3770155,2.3770155,0.1247935,8.4999333,1.274990
9.9268599,-43.0031746,2.4008445,2.4008445,0.1193997,8.4999470,1.274992
9.7791657,-42.8681138,2.4229754,2.4229754,0.1100677,8.4999657,1.274995
9.6285733,-42.7364020,2.4442566,2.4442566,0.1061677,8.4999825,1.274997
9.4753025,-42.6080002,2.4660545,2.4660545,0.1090514,8.4999855,1.274998
9.3192799,-42.4829780,2.4883190,2.4883190,0.1115094,8.4999392,1.274991
9.1605064,-42.3614555,2.5105936,2.5105936,0.1113381,8.4998058,1.274971
8.9990742,-42.2435057,2.5330146,2.5330146,0.1121885,8.4995996,1.274940
8.8350339,-42.1292017,2.5555071,2.5555071,0.1124920,8.4994347,1.274915
8.6684633,-42.0186153,2.5780502,2.5780502,0.1127805,8.4995381,1.274931
8.4994388,-41.9118095,2.6005743,2.6005743,0.1126843,8.4999563,1.274993
8.3280482,-41.8088355,2.6229914,2.6229914,0.1121708,8.4999647,1.274995
8.1543889,-41.7097271,2.6451739,2.6451739,0.1110440,8.4999662,1.274995
7.9785706,-41.6144931,2.6669180,2.6669180,0.1089286,8.4999670,1.274995
7.8007199,-41.5231026,2.6879100,2.6879100,0.1052866,8.4999675,1.274995
7.6209872,-41.4354640,2.7076876,2.7076876,0.0993543,8.4999678,1.274995
7.4395539,-41.3513958,2.7256480,2.7256480,0.0903234,8.4999680,1.274995
7.2566378,-41.2705986,2.7411798,2.7411798,0.0779913,8.4999680,1.274995
7.0724859,-41.1926508,2.7539096,2.7539096,0.0635986,8.4999680,1.274995
6.8873546,-41.1170526,2.7638684,2.7638684,0.0494675,8.4999680,1.274995
6.7014796,-41.0433018,2.7714188,2.7714188,0.0373511,8.4999679,1.274995
6.5150530,-40.9709565,2.7770412,2.7770412,0.0277650,8.4999679,1.274995
6.3282226,-40.8996605,2.7811827,2.7811827,0.0204457,8.4999678,1.274995
6.1410986,-40.8291389,2.7842003,2.7842003,0.0148967,8.4999678,1.274995
5.9537627,-40.7591823,2.7863593,2.7863593,0.0106570,8.4999678,1.274995
5.7662764,-40.6896304,2.7878543,2.7878543,0.0073752,8.4999678,1.274995
5.5786864,-40.6203589,2.7888302,2.7888302,0.0048034,8.4999678,1.274995
5.3910289,-40.5512705,2.7893967,2.7893967,0.0027716,8.4999677,1.274995
5.2033325,-40.4822885,2.7896389,2.7896389,0.0011627,8.4999677,1.274995
5.0156195,-40.4133520,2.7896261,2.7896261,-0.0001055,8.4999677,1.274995
4.8279074,-40.3444131,2.7894141,2.7894141,-0.0010930,8.4999677,1.274995
4.6402099,-40.2754344,2.7890505,2.7890505,-0.0018460,8.4999677,1.274995
4.4525376,-40.2063875,2.7885754,2.7885754,-0.0024012,8.4999677,1.274995
4.2648980,-40.1372514,2.7880220,2.7880220,-0.0027896,8.4999677,1.274995
4.0772968,-40.0680115,2.7874176,2.7874176,-0.0030377,8.4999677,1.274995
3.8897374,-39.9986582,2.7867869,2.7867869,-0.0031689,8.4999677,1.274995
3.7022217,-39.9291866,2.7861487,2.7861487,-0.0032038,8.4999677,1.274995
3.5147503,-39.8595953,2.7855186,2.7855186,-0.0031610,8.4999677,1.274995
3.3273228,-39.7898859,2.7849091,2.7849091,-0.0030569,8.4999677,1.274995
3.1399376,-39.7200622,2.7843286,2.7843286,-0.0029059,8.4999677,1.274995
2.9525929,-39.6501297,2.7837855,2.7837855,-0.0027205,8.4999677,1.274995
2.7652863,-39.5800955,2.7832838,2.7832838,-0.0025119,8.4999677,1.274995
2.5780150,-39.5099674,2.7828262,2.7828262,-0.0022893,8.4999677,1.274995
2.3907758,-39.4397536,2.7824136,2.7824136,-0.0020606,8.4999677,1.274995
2.2035657,-39.3694626,2.7820476,2.7820476,-0.0018320,8.4999677,1.274995
2.0163814,-39.2991031,2.7817257,2.7817257,-0.0016087,8.4999677,1.274995
1.8292199,-39.2286834,2.7814462,2.7814462,-0.0013946,8.4999677,1.274995
1.6420781,-39.1582114,2.7812072,2.7812072,-0.0011926,8.4999677,1.274995
1.4549532,-39.0876947,2.7810062,2.7810062,-0.0010047,8.4999677,1.274995
1.2678425,-39.0171404,2.7808394,2.7808394,-0.0008324,8.4999677,1.274995
1.0807436,-38.9465549,2.7807032,2.7807032,-0.0006761,8.4999677,1.274995
0.8936543,-38.8759439,2.7805964,2.7805964,-0.0005361,8.4999677,1.274995
0.7065725,-38.8053129,2.7805129,2.7805129,-0.0004121,8.4999677,1.274995
0.5194966,-38.7346663,2.7804520,2.7804520,-0.0003034,8.4999677,1.274995
0.3324250,-38.6640083,2.7804099,2.7804099,-0.0002090,8.4999677,1.274995
0.1453563,-38.5933424,2.7803840,2.7803840,-0.0001286,8.4999677,1.274995
-0.0417107,-38.5226716,2.7803720,2.7803720,-0.0000575,8.4999677,1.274995
-0.2287770,-38.4519985,2.7803752,2.7803752,0.0000031,8.4999677,1.274995
-0.4158443,-38.3813257,2.7803997,2.7803997,0.0001447,8.4999677,1.274995
-0.6029138,-38.3106573,2.7804259,2.7804259,0.0001317,8.4999677,1.274995
-0.7899849,-38.2399939,2.7804501,2.7804501,0.0001159,8.4999677,1.274995
-0.9770578,-38.1693350,2.7804784,2.7804784,0.0001425,8.4999677,1.274995
-1.1641327,-38.0986814,2.7805095,2.7805095,0.0001552,8.4999677,1.274995
-1.3512098,-38.0280336,2.7805419,2.7805419,0.0001625,8.4999677,1.274995
-1.5382891,-37.9573919,2.7805740,2.7805740,0.0001634,8.4999677,1.274995
-1.7253707,-37.8867562,2.7806060,2.7806060,0.0001597,8.4999677,1.274995
-1.9124545,-37.8161265,2.7806359,2.7806359,0.0001519,8.4999677,1.274995
-2.0995399,-37.7455026,2.7806647,2.7806647,0.0001410,8.4999677,1.274995
-2.2866265,-37.6748844,2.7806896,2.7806896,0.0001277,8.4999677,1.274995
-2.4737150,-37.6042708,2.7807122,2.7807122,0.0001126,8.4999677,1.274995
-2.6608052,-37.5336614,2.7807319,2.7807319,0.0000963,8.4999677,1.274995
-2.8478970,-37.4630556,2.7807471,2.7807471,0.0000793,8.4999677,1.274995
-3.0349900,-37.3924526,2.7807601,2.7807601,0.0000620,8.4999677,1.274995
-3.2220840,-37.3218520,2.7807684,2.7807684,0.0000447,8.4999677,1.274995
-3.4091787,-37.2512529,2.7807746,2.7807746,0.0000278,8.4999676,1.274995
-3.5962740,-37.1806549,2.7807765,2.7807765,0.0000114,8.4999676,1.274995
-3.7833696,-37.1100572,2.7807758,2.7807758,-0.0000042,8.4999676,1.274995
-3.9704653,-37.0394593,2.7807721,2.7807721,-0.0000188,8.4999676,1.274995
-4.1575608,-36.9688607,2.7807655,2.7807655,-0.0000324,8.4999676,1.274995
-4.3446560,-36.8982608,2.7807565,2.7807565,-0.0000446,8.4999676,1.274995
-4.5317506,-36.8276592,2.7807459,2.7807459,-0.0000556,8.4999676,1.274995
-4.7188445,-36.7570556,2.7807323,2.7807323,-0.0000652,8.4999676,1.274995
-4.9059376,-36.6864494,2.7807181,2.7807181,-0.0000733,8.4999676,1.274995
-5.0930298,-36.6158405,2.7807020,2.7807020,-0.0000799,8.4999676,1.274995
-5.2801208,-36.5452286,2.7806850,2.7806850,-0.0000850,8.4999676,1.274995
-5.4672107,-36.4746135,2.7806672,2.7806672,-0.0000885,8.4999676,1.274995
-5.6542995,-36.4039950,2.7806493,2.7806493,-0.0000905,8.4999676,1.274995
-5.8413869,-36.3333732,2.7806313,2.7806313,-0.0000908,8.4999676,1.274995
-6.0284731,-36.2627480,2.7806131,2.7806131,-0.0000896,8.4999676,1.274995
-6.2155580,-36.1921194,2.7805960,2.7805960,-0.0000868,8.4999676,1.274995
-6.4026417,-36.1214876,2.7805795,2.7805795,-0.0000823,8.4999676,1.274995
-6.5897243,-36.0508527,2.7805643,2.7805643,-0.0000763,8.4999676,1.274995
-6.7768057,-35.9802150,2.7805505,2.7805505,-0.0000687,8.4999676,1.274995
-6.9638862,-35.9095747,2.7805387,2.7805387,-0.0000594,8.4999676,1.274995
-7.1509658,-35.8389322,2.7805290,2.7805290,-0.0000485,8.4999676,1.274995
-7.3380447,-35.7682879,2.7805214,2.7805214,-0.0000360,8.4999676,1.274995
-7.5251230,-35.6976422,2.7805176,2.7805176,-0.0000217,8.4999676,1.274995
-7.7122010,-35.6269958,2.7805163,2.7805163,-0.0000056,8.4999676,1.274995
-7.8992788,-35.5563492,2.7805190,2.7805190,0.0000123,8.4999676,1.274995
-8.0863568,-35.4857031,2.7805253,2.7805253,0.0000323,8.4999676,1.274995
-8.2734352,-35.4150582,2.7805362,2.7805362,0.0000546,8.4999676,1.274995
-8.4605142,-35.3444154,2.7805522,2.7805522,0.0000793,8.4999676,1.274995
-8.6475943,-35.2737756,2.7805735,2.7805735,0.0001068,8.4999676,1.274995
-8.8346759,-35.2031398,2.7806011,2.7806011,0.0001376,8.4999676,1.274995
-9.0217593,-35.1325092,2.7806355,2.7806355,0.0001720,8.4999676,1.274995
-9.2088450,-35.0618851,2.7806774,2.7806774,0.0002108,8.4999676,1.274995
-9.3959335,-34.9912689,2.7807290,2.7807290,0.0002547,8.4999676,1.274995
-9.5830255,-34.9206624,2.7807897,2.7807897,0.0003046,8.4999676,1.274995
-9.7701217,-34.8500673,2.7808623,2.7808623,0.0003616,8.4999676,1.274995
-9.9572227,-34.7794859,2.7809476,2.7809476,0.0004268,8.4999676,1.274995
-10.1443296,-34.7089205,2.7810483,2.7810483,0.0005026,8.4999676,1.274995
-10.3314432,-34.6383741,2.7811662,2.7811662,0.0005876,8.4999676,1.274995
-10.5185650,-34.5678498,2.7813044,2.7813044,0.0006945,8.4999676,1.274995
-10.7056959,-34.4973516,2.7814650,2.7814650,0.0007886,8.4999676,1.274995
-10.8928383,-34.4268834,2.7816497,2.7816497,0.0009905,8.4999676,1.274995
-11.0799928,-34.3564501,2.7817774,2.7817774,0.0006066,8.4999676,1.274995
-11.2671515,-34.2860425,2.7818697,2.7818697,0.0003736,8.4999677,1.274995
-11.4543164,-34.2156523,2.7820369,2.7820369,0.0009339,8.4999677,1.274995
-11.6414965,-34.1452921,2.7822071,2.7822071,0.0008472,8.4999677,1.274995
-11.8286895,-34.0749634,2.7823409,2.7823409,0.0006715,8.4999677,1.274995
-12.0158926,-34.0046595,2.7824384,2.7824384,0.0004879,8.4999677,1.274995
-12.2031035,-33.9343735,2.7825036,2.7825036,0.0003182,8.4999678,1.274995
-12.3903198,-33.8640994,2.7825395,2.7825395,0.0001740,8.4999678,1.274995
-12.5775381,-33.7938322,2.7825542,2.7825542,0.0000683,8.4999678,1.274995
-12.7647565,-33.7235681,2.7825585,2.7825585,0.0000124,8.4999678,1.274995
-12.9519742,-33.6533052,2.7825635,2.7825635,0.0000174,8.4999678,1.274995
-13.1391915,-33.5830435,2.7825838,2.7825838,0.0000931,8.4999677,1.274995
-13.3264092,-33.5127860,2.7826351,2.7826351,0.0002481,8.4999677,1.274995
-13.5136297,-33.4425384,2.7827348,2.7827348,0.0004893,8.4999677,1.274995
-13.7008563,-33.3723098,2.7829009,2.7829009,0.0008216,8.4999677,1.274995
-13.8880938,-33.3021126,2.7831515,2.7831515,0.0012478,8.4999677,1.274995
-14.0753481,-33.2319626,2.7835061,2.7835061,0.0017677,8.4999677,1.274995
-14.2626265,-33.1618793,2.7839834,2.7839834,0.0023785,8.4999676,1.274995
-14.4499378,-33.0918856,2.7845989,2.7845989,0.0030742,8.4999676,1.274995
-14.6372916,-33.0220074,2.7853684,2.7853684,0.0038454,8.4999676,1.274995
-14.8246988,-32.9522735,2.7863048,2.7863048,0.0046793,8.4999676,1.274995
-15.0121710,-32.8827152,2.7874162,2.7874162,0.0055599,8.4999676,1.274995
-15.1997204,-32.8133653,2.7887098,2.7887098,0.0064676,8.4999676,1.274995
-15.3873598,-32.7442579,2.7901853,2.7901853,0.0073798,8.4999676,1.274995
-15.5751019,-32.6754271,2.7918383,2.7918383,0.0082724,8.4999676,1.274995
-15.7629590,-32.6069062,2.7936603,2.7936603,0.0091146,8.4999676,1.274995
-15.9509439,-32.5387265,2.7956627,2.7956627,0.0099874,8.4999676,1.274995
-16.1390673,-32.4709225,2.7979750,2.7979750,0.0114713,8.4999676,1.274995
-16.3273587,-32.4035495,2.8004612,2.8004612,0.0128957,8.4999676,1.274995
-16.5158371,-32.3366377,2.8025316,2.8025316,0.0101909,8.4999676,1.274995
-16.7044592,-32.2701143,2.8042847,2.8042847,0.0088104,8.4999676,1.274995
-16.8931979,-32.2039216,2.8056933,2.8056933,0.0071194,8.4999676,1.274995
-17.0820019,-32.1380045,2.8066719,2.8066719,0.0049733,8.4999676,1.274995
-17.2708361,-32.0722841,2.8071272,2.8071272,0.0023442,8.4999676,1.274995
-17.4597134,-32.0066451,2.8069705,2.8069705,-0.0007379,8.4999676,1.274995
-17.6485925,-31.9409723,2.8061081,2.8061081,-0.0042781,8.4999676,1.274995
-17.8374253,-31.8751330,2.8044463,2.8044463,-0.0082834,8.4999676,1.274995
-18.0261561,-31.8089773,2.8018893,2.8018893,-0.0127629,8.4999676,1.274995
-18.2147215,-31.7423377,2.7983410,2.7983410,-0.0177247,8.4999676,1.274995
-18.4030502,-31.6750291,2.7937018,2.7937018,-0.0231739,8.4999677,1.274995
-18.5910622,-31.6068484,2.7878747,2.7878747,-0.0291082,8.4999678,1.274995
-18.7786680,-31.5375754,2.7807659,2.7807659,-0.0355159,8.4999681,1.274995
-18.9657682,-31.4669737,2.7722855,2.7722855,-0.0423726,8.4999684,1.274995
-19.1522523,-31.3947920,2.7623438,2.7623438,-0.0496673,8.4999690,1.274995
-19.3379976,-31.3207647,2.7508475,2.7508475,-0.0574828,8.4999697,1.274995
-19.5228671,-31.2446121,2.7377513,2.7377513,-0.0655439,8.4999706,1.274996
-19.7067656,-31.1660270,2.7230638,2.7230638,-0.0735026,8.4999714,1.274996
-19.8895107,-31.0847403,2.7068237,2.7068237,-0.0812758,8.4999718,1.274996
-20.0709109,-31.0004970,2.6891066,2.6891066,-0.0886584,8.4999716,1.274996
-20.2507879,-30.9130543,2.6700204,2.6700204,-0.0955001,8.4999705,1.274996
-20.4289599,-30.8221963,2.6496974,2.6496974,-0.1016778,8.4999685,1.274995
-20.6052443,-30.7277387,2.6282882,2.6282882,-0.1071051,8.4999656,1.274995
-20.7794604,-30.6295322,2.6059574,2.6059574,-0.1117175,8.4999620,1.274994
-20.9514335,-30.5274641,2.5828731,2.5828731,-0.1154981,8.4999582,1.274994
-21.1209923,-30.4214615,2.5592174,2.5592174,-0.1183391,8.4999548,1.274993
-21.2879875,-30.3114837,2.5350691,2.5350691,-0.1205992,8.4999525,1.274993
-21.4522478,-30.1975270,2.5103491,2.5103491,-0.1242607,8.4999512,1.274993
-21.6136051,-30.0795714,2.4857546,2.4857546,-0.1229125,8.4999504,1.274993
-21.7720180,-29.9576794,2.4614560,2.4614560,-0.1212151,8.4999499,1.274992
-21.9275425,-29.8318776,2.4372321,2.4372321,-0.1211809,8.4999504,1.274993
-22.0799588,-29.7023588,2.4131286,2.4131286,-0.1204909,8.4999539,1.274993
-22.2291919,-29.5692197,2.3891475,2.3891475,-0.1199304,8.4999675,1.274995
-22.3751717,-29.4325572,2.3652929,2.3652929,-0.1193103,8.4999869,1.274998
-22.5178359,-29.2924657,2.3415476,2.3415476,-0.1187685,8.4999770,1.274997
-22.6571232,-29.1490372,2.3178907,2.3178907,-0.1183298,8.4999433,1.274991
-22.7929737,-29.0023595,2.2943007,2.2943007,-0.1179768,8.4999230,1.274988
-22.9253272,-28.8525175,2.2707567,2.2707567,-0.1177060,8.4999274,1.274989
-23.0541520,-28.6995590,2.2472377,2.2472377,-0.1175880,8.4999452,1.274992
-23.1793349,-28.5436247,2.2237251,2.2237251,-0.1175797,8.4999597,1.274994
-23.3008106,-28.3847989,2.2001960,2.2001960,-0.1176754,8.4999637,1.274995
-23.4185152,-28.2231602,2.1766279,2.1766279,-0.1178657,8.4999573,1.274994
-23.5323816,-28.0587873,2.1530048,2.1530048,-0.1181326,8.4999457,1.274992
-23.6423406,-27.8917600,2.1293138,2.1293138,-0.1184569,8.4999368,1.274991
-23.7483080,-27.7221813,2.1055498,2.1055498,-0.1188339,8.4999373,1.274991
-23.8502033,-27.5501539,2.0817071,2.0817071,-0.1192453,8.4999435,1.274992
-23.9479714,-27.3757409,2.0577852,2.0577852,-0.1196407,8.4999434,1.274992
-24.0415442,-27.1990306,2.0337891,2.0337891,-0.1200023,8.4999364,1.274990
-24.1308554,-27.0201154,2.0097244,2.0097244,-0.1203423,8.4999279,1.274989
-24.2158410,-26.8390915,1.9855942,1.9855942,-0.1206584,8.4999216,1.274988
-24.2964391,-26.6560585,1.9614079,1.9614079,-0.1209400,8.4999191,1.274988
-24.3725850,-26.4711351,1.9371783,1.9371783,-0.1211781,8.4999201,1.274988
-24.4442090,-26.2844717,1.9129134,1.9129134,-0.1213629,8.4999218,1.274988
-24.5112865,-26.0961156,1.8886197,1.8886197,-0.1214988,8.4999216,1.274988
-24.5737718,-25.9061765,1.8643072,1.8643072,-0.1215879,8.4999195,1.274988
-24.6316238,-25.7147659,1.8399832,1.8399832,-0.1216344,8.4999180,1.274988
-24.6848053,-25.5219975,1.8156569,1.8156569,-0.1216439,8.4999222,1.274988
-24.7332837,-25.3279865,1.7913334,1.7913334,-0.1216243,8.4999358,1.274990
-24.7770303,-25.1328490,1.7670184,1.7670184,-0.1215846,8.4999576,1.274994
-24.8160204,-24.9367019,1.7427136,1.7427136,-0.1215314,8.4999789,1.274997
-24.8502325,-24.7396630,1.7184240,1.7184240,-0.1214671,8.4999860,1.274998
-24.8796478,-24.5418593,1.6941526,1.6941526,-0.1213900,8.4999425,1.274991
-24.9042504,-24.3434285,1.6699104,1.6699104,-0.1212544,8.4998018,1.274970
-24.9240364,-24.1444541,1.6457137,1.6457137,-0.1210202,8.4996003,1.274940
-24.9390029,-23.9450545,1.6215907,1.6215907,-0.1206463,8.4994856,1.274923
-24.9491556,-23.7453481,1.5975869,1.5975869,-0.1200540,8.4996747,1.274951
-24.9545122,-23.5454523,1.5737693,1.5737693,-0.1191191,8.4999572,1.274994
-24.9551067,-23.3454830,1.5502250,1.5502250,-0.1177587,8.4999627,1.274994
-24.9509933,-23.1455532,1.5270782,1.5270782,-0.1157810,8.4999643,1.274995
-24.9422536,-22.9457705,1.5045250,1.5045250,-0.1128452,8.4999652,1.274995
-24.9290107,-22.7462345,1.4828523,1.4828523,-0.1084828,8.4999657,1.274995
-24.9114467,-22.5470316,1.4624635,1.4624635,-0.1021078,8.4999660,1.274995
-24.8898251,-22.3482280,1.4438487,1.4438487,-0.0932481,8.4999661,1.274995
-24.8645069,-22.1498623,1.4274538,1.4274538,-0.0820588,8.4999661,1.274995
-24.8359404,-21.9519407,1.4134881,1.4134881,-0.0697347,8.4999660,1.274995
-24.8046132,-21.7544408,1.4018158,1.4018158,-0.0580850,8.4999659,1.274995
-24.7709836,-21.5573240,1.3920316,1.3920316,-0.0485261,8.4999657,1.274995
-24.7354248,-21.3605334,1.3836314,1.3836314,-0.0416722,8.4999656,1.274995
-24.6982136,-21.1640454,1.3761220,1.3761220,-0.0372972,8.4999655,1.274995
-24.6595290,-20.9678476,1.3690880,1.3690880,-0.0350520,8.4999654,1.274995
-24.6194674,-20.7719370,1.3622396,1.3622396,-0.0341593,8.4999654,1.274995
-24.5780652,-20.5763059,1.3553190,1.3553190,-0.0345260,8.4999654,1.274995
-24.5353100,-20.3809655,1.3480773,1.3480773,-0.0361708,8.4999655,1.274995
-24.4911417,-20.1859414,1.3403329,1.3403329,-0.0386935,8.4999656,1.274995
-24.4454641,-19.9912640,1.3319360,1.3319360,-0.0419675,8.4999658,1.274995
-24.3981531,-19.7969756,1.3227687,1.3227687,-0.0458199,8.4999661,1.274995
-24.3490625,-19.6031270,1.3127393,1.3127393,-0.0501419,8.4999664,1.274995
-24.2980296,-19.4097782,1.3017871,1.3017871,-0.0547724,8.4999667,1.274995
-24.2448816,-19.2169977,1.2899113,1.2899113,-0.0594138,8.4999669,1.274995
-24.1894474,-19.0248599,1.2771599,1.2771599,-0.0638125,8.4999669,1.274995
-24.1315672,-18.8334428,1.2636234,1.2636234,-0.0677755,8.4999667,1.274995
-24.0711013,-18.6428268,1.2494285,1.2494285,-0.0711069,8.4999660,1.274995
-24.0079405,-18.4531024,1.2347325,1.2347325,-0.0736098,8.4999649,1.274995
-23.9419981,-18.2643257,1.2197167,1.2197167,-0.0752007,8.4999637,1.274995
-23.8732282,-18.0765593,1.2045812,1.2045812,-0.0757862,8.4999632,1.274994
-23.8016239,-17.8898541,1.1895430,1.1895430,-0.0752936,8.4999637,1.274995
-23.7272197,-17.7042458,1.1748221,1.1748221,-0.0736831,8.4999641,1.274995
-23.6500909,-17.5197518,1.1606272,1.1606272,-0.0710345,8.4999646,1.274995
-23.5703507,-17.3363703,1.1471296,1.1471296,-0.0675344,8.4999650,1.274995
-23.4881422,-17.1540808,1.1344599,1.1344599,-0.0633759,8.4999653,1.274995
-23.4036305,-16.9728468,1.1227006,1.1227006,-0.0588059,8.4999655,1.274995
-23.3169932,-16.7926185,1.1118787,1.1118787,-0.0541115,8.4999657,1.274995
-23.2284103,-16.6133377,1.1019634,1.1019634,-0.0495621,8.4999658,1.274995
-23.1380540,-16.4349437,1.0928808,1.0928808,-0.0453872,8.4999659,1.274995
-23.0460809,-16.2573772,1.0845218,1.0845218,-0.0417610,8.4999660,1.274995
-22.9526266,-16.0805854,1.0767534,1.0767534,-0.0388004,8.4999660,1.274995
-22.8578015,-15.9045245,1.0694293,1.0694293,-0.0365714,8.4999661,1.274995
-22.7616893,-15.7291625,1.0623983,1.0623983,-0.0350994,8.4999661,1.274995
-22.6643463,-15.5544802,1.0555111,1.0555111,-0.0343792,8.4999662,1.274995
-22.5658024,-15.3804722,1.0486221,1.0486221,-0.0343821,8.4999662,1.274995
-22.4660620,-15.2071470,1.0415977,1.0415977,-0.0350607,8.4999663,1.274995
-22.3651065,-15.0345266,1.0343163,1.0343163,-0.0363518,8.4999664,1.274995
-22.2628968,-14.8626459,1.0266701,1.0266701,-0.0381779,8.4999665,1.274995
-22.1593759,-14.6915518,1.0185713,1.0185713,-0.0404497,8.4999667,1.274995
-22.0544730,-14.5213021,1.0099508,1.0099508,-0.0430711,8.4999668,1.274995
-21.9481068,-14.3519637,1.0007588,1.0007588,-0.0459454,8.4999669,1.274995
-21.8401909,-14.1836138,0.9909682,0.9909682,-0.0489606,8.4999669,1.274995
-21.7306316,-14.0163280,0.9805854,0.9805854,-0.0519511,8.4999668,1.274995
-21.6193410,-13.8501882,0.9696461,0.9696461,-0.0547474,8.4999664,1.274995
-21.5062394,-13.6852754,0.9582111,0.9582111,-0.0572317,8.4999659,1.274995
-21.3912592,-13.5216663,0.9463637,0.9463637,-0.0593069,8.4999656,1.274995
-21.2743485,-13.3594305,0.9341978,0.9341978,-0.0608880,8.4999658,1.274995
